status,Historical,Sports,Romance,Supernatural,Scifi,Comedy,Yuri,Yaoi,SliceofLife,Harem,Josei,Fantasy,Horror,Smut,Shoujo,Lolicon,ShoujoAi,Ecchi,Tragedy,Adult,Mystery,ShounenAi,Shotacon,genres,Drama,Mature,MartialArts,Action,Seinen,GenderBender,Adventure,title,Shounen,Psychological,Mecha,synopsis,num_vol,baka_url,SchoolLife,Hentai,Doujinshi
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Harem,0,0,0,0,0,0,0,Tabegoro Sweet Pa~ra~,0,0,0,N/A ,3,http://www.mangaupdates.com/series.html?id=28046,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Romance, SchoolLife",0,0,0,0,0,0,0,"Tada Koishikute, Aitakute...",0,0,0,1. Suteki na Ooya-san (My Lovely Landlord) 2. Secret Lesson 3. Kojin Jugyou (Private Lesson) 4-7. Sentiment ,1,http://www.mangaupdates.com/series.html?id=96531,1,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shoujo, Supernatural",0,0,0,0,0,0,0,Tab*ret,0,0,0,"From : Kuresaki Karen is attending Akemi Academy for one reason and one reason only: “to find the man with a scar on his chest.” Karen herself is harboring a secret she can’t let anyone find out about...a magical one. One day, during her investigation, she overhears a rumor concerning the school doctor Amemiya: apparently he has a scar on his chest… Could he be the one she's looking for!? ",2,http://www.mangaupdates.com/series.html?id=85313,1,0,0
Ongoing,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Fantasy, Harem, Romance, Seinen, SliceofLife",0,0,0,1,1,0,1,Sword Art Online - Hollow Realization,0,0,0,"A manga adaptation of the popular game, Hollow Realization takes place in the VRMMORPG game Sword Art: Origin and sees Kirito and friends traversing the land of Ainground, a rebuild of Aincrad, when they meet a mysterious NPC girl named Premiere who hasn’t been coded into the game. Vowing to protect her, they search to uncover the truth of her null coding while also contending with players who want to erase her existence from the game. ",2,http://www.mangaupdates.com/series.html?id=139900,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Seinen",0,0,0,0,1,0,0,Switch Doll,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=97934,0,0,0
Unknown,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Fantasy, Harem, Mature, Yuri",0,1,0,1,0,0,0,Sweet Peach!,0,0,0,"After becoming an adult, Kisaragi Touka is attacked by an evil blob of darkness. But it's alright because she is saved by her school nurse who is dressed like a maid, and a samurai girl with fox ears, who kisses her. She is then taken through a gate to another world where she is met by a hamster... who also kisses her. ",1,http://www.mangaupdates.com/series.html?id=24268,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Sweet Hearts (KISARAGI Gunma),0,0,0,"1-4. Sweet Hearts Akane likes Sasano, but cannot get herself to confess. Shirashi is Akane's best friend, and also likes Sasano. Sensei has a special sex ed class to try and get the students to couple up, but Sasano ends up with both Akane and Shirashi. It is sex all over the school from there, as Akane and Shirashi compete for Sasano's affection. One day Sasano realizes this can't go on, but he can't decide between them...that's when the girls show up a his door together and confess to him. So much for taking time to think about it—what will Sasano do? 5. Immoral Girl The poor student body president is having illicit fantasies, after hearing the confession of a boy in her school. 6. Misukon Kyousoukyoku (Miss Contest Rhapsody) Clubs campaign for votes in a school festival beauty contest, since there is a rumor it effects club budgets. 7. Misukon Kyousoukyoku - After Days (Beauty Contest Rhapsody - After Days) 8. Koukishin ga Tomaranai (Curiosity Never Stops) Taichi confesses to Asuka, but is turned down. While he cannot be her boyfriend, as she is engaged, he could be her sex friend. Will he take the job? 9. Dokidoki Kousai Checker Satonaka's grades have been going down. He seems troubled by something, so his homeroom teacher tries to get him to let her help. It turns out that Satanoka has no luck in love. Every girl he falls for starts seeing someone before he can confess. What's worse, is that there is a site that shows who is dating who in his school, and he is the lonely blank spot. Feeling sorrow over his broken heart, she offers to date him...but is she ready for all that entails? 10. Sweet Hearts: Bangaihen ",1,http://www.mangaupdates.com/series.html?id=52814,1,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Lolicon, Romance",0,0,0,0,0,0,0,Sweet³ Room,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=71123,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Sweet Honey Coming,1,0,0,"When white flowers begin to bloom, a curtain to a new love rises... Many more sweet lessons of love are beginning. ",1,http://www.mangaupdates.com/series.html?id=40747,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, GenderBender, Harem, Romance, Shoujo",0,0,0,0,0,1,0,Sweet Girl,0,0,0,"From Spoils: A School Pop Comedy! Masaki Aoi is a high school student with a sweet tooth. All her life she has been treated like a boy but change is on the horizon for this tomboy! Yuase Takumi is a third year middle school student. He's also the president of the Confectionery Club, and he's extended an exclusive invite to Aoi to join his club....too bad he thinks she's a HE! But pressure from her classmates forces Aoi to play along and she finds herself joining the Boys-Only Confectionery Club. What will await her? ",3,http://www.mangaupdates.com/series.html?id=40361,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Sweet Sweet Revenge,0,0,0,"After 5 years of leave, Hikari Minamoto returns to a prestigious school that lasts from kindergarten to university she used to attend. Why ? To get revenge on the five boys who used to bully her because she wasn't pretty. In order to do so, Hikari made a total makeover and mastered ninja skills to set traps. ",1,http://www.mangaupdates.com/series.html?id=141690,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, Harem, Josei, Romance, Smut",1,0,0,0,0,0,0,Sweet Home Harem,0,0,0,N/A ,9,http://www.mangaupdates.com/series.html?id=14050,0,0,0
Complete,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Drama, Harem, Romance, Shoujo, Sports",1,0,0,0,0,0,0,Swan,0,0,0,"Masumi Hijiri, our teenage heroine, is a cheerful girl who lives out in the sticks in Hokkaido. She lives with her dad, a sculptor, but her mind is always on ballet, and she dreams of becoming a great ballerina like her deceased mother. But it's not easy studying ballet out in a rural classroom where farm animals occasionally run through the rehearsal studio. Masumi loves ballet so much, she travels all the way to Tokyo to see a special performance by visiting Russian dancer Alexei Sergeiev. The ballet is sold out, but she forces her way backstage, where she runs into the performers. She is so stunned to meet them that she can do nothing but express her emotions through ballet, in an impromptu attitude en pointe, before the security guards hustle her away. Luckily for Masumi, her spontaneous dancing intrigues Alexei, who thinks she has natural talent. The Russian dancer invites her to participate in a special national ballet competition for which he is one of the judges, and before she knows it, Masumi is attending a special ballet school in Tokyo. There she meets a bunch of rising ballet superstars who become her friends and rivals. Kyogoku Sayoko, an elegant, slightly older girl, takes Masumi under her wing and tries to teach her how to be a better ballerina. Aoi and Kusakabe, two of the male students, become Masumi's friends and try to make her feel at home. But it's not all fun and games at ballet school. Alexei Sergeiev becomes Masumi's personal coach. Furious at the idea that she might squander her natural talent, he leads her in a harsh training regimen, taking her to the edge of collapse. ",21,http://www.mangaupdates.com/series.html?id=9149,0,0,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Harem, Mature, SchoolLife, Shounen",1,1,0,1,0,0,0,Triage X,1,0,0,"Mochizuki General Hospital boasts some of the most well-trained (and well-endowed) nurses in town. But though these ladies spend much of their day battling disease, their after-hours are spent fighting a very different sort of disease…Under the leadership of the hospital chairman, a handful of staff members and local teenagers form a group of mercenary assassins, targeting the “cancers” of society and excising those individuals before their wickedness spreads. (Source: ) ",16,http://www.mangaupdates.com/series.html?id=41905,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Harem, Romance, SchoolLife, Shounen, Supernatural",0,0,0,0,0,0,0,Trinity Seven - 7-nin no Masho Tsukai Comic Anthology,1,0,0,"Comic anthology of Trinity Seven, featuring multiple short chapters and various illustrations. ",1,http://www.mangaupdates.com/series.html?id=130424,1,0,0
Complete,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Scifi",0,0,0,0,0,0,0,Triangle H,0,0,0,"""Kyosuke Toyo is tired of masturbating. As the son of a sex toy manufacturer, he’s tried pretty much everything…that is until his father sends him the latest prototype. Introducing the Neo Love Doll T-00 “Apple”!!! This sex doll is so realistic it can think and act on its own. All this “Apple” wants to do is get in Kyosuke’s pants! But when the girl next door comes knocking, you know things are going to get complicated. In the battle for Kyosuke’s love, will silicone and sex win out? Also included in this volume is The Dirty Triangle, a teenage tale of unrequited love and the lengths we’ll go through to be with that special someone even if it means you’re the third wheel. Kazuma Takeuchi explores the boundaries of human desire and the ways we satisfy those desires. Take in the gorgeous curves and reveal in the glory of the female form. Bountiful bosoms abound in this raunchy romance!"" (Project H.) 1. Prototype Apple 2.5 2. Prototype Apple 1 3. Prototype Apple 2 4. Prototype Apple 3 5. Prototype Apple 4 6. Prototype Apple 5 7. Prototype Apple Final Chapter 8. The Dirty Triangle 1 9. The Dirty Triangle 2 10. The Dirty Triangle Final Chapter 11. The Dirty Triangle Side Story 12. Angelic Reaper Izayoi ",1,http://www.mangaupdates.com/series.html?id=78509,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Triple Mix!,0,0,0,"""Stunning pop-star idols have it made! But what’s it really like to be the envy of every girl…and the fantasy of every guy? When the protective bubble of fame threatens to kill your fantasies, it’s time to step out of the spotlight and get a little extra-special training! Triple Mix sizzles and sings with perfect beauties and the fans who can’t get enough of their tantalizing talents! Can a face in the crowd become the destined lover of a celebrity hottie? And will a manager make all the right moves to keep his gorgeous group at the top of the charts?"" 1. Ponytail to Nyunnyu 2-7. Gekijou Splash! 8. Gekijou Splash! Tokubetsu Hen 9-11. Tricolor Ecchi 12. Iji ga Amatte Hoshisa 100-bai ",1,http://www.mangaupdates.com/series.html?id=82476,0,1,0
Complete,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Ecchi, Harem, Mature, Scifi, Seinen, Supernatural, Yuri",0,1,0,1,1,0,1,Transistor ni Venus,0,0,0,"It's the year 2269, and April Enus is working as a spy for the Alliance. She's known as ""Venus"" because of her special power: fatalities don't seem to happen when she's around. But is this power a blessing or a curse? ",7,http://www.mangaupdates.com/series.html?id=23902,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Suugaku Girl - Godel no Fukanzensei Teiri,0,0,0,"I love math. Just after the high-school entrance ceremony, I meet a beautiful girl: Milka. Milka is a mathematical genius. She shows me many math and many elegant solutions. Milka and I spend a long time discussing math in the school library. One year later, I meet another mathematical girl: Tetra. Tetra is one year younger than me, and asks me to teach her math. While I teach her, she begins to understand math and gradually to love its elegance. The third series is about logic puzzles, Peano arithmetic, epsilon-delta, Cantor's diagonal argument, Hilbert's program and Gödel's Incompleteness Theorems. ",2,http://www.mangaupdates.com/series.html?id=59582,1,0,0
Ongoing,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, SchoolLife, Shounen, Supernatural",0,0,0,1,0,0,0,Trinity Seven - 7-Nin no Masho Tsukai,1,0,0,"Everyday is a normal day in the small town where Kasuga Arata lives. However, everything changed on the day of the Black Sun, and following it, a magician appears before him. The Black Sun caused the Breakdown Phenomenon which destroyed the town where he lives. Because of this, his normal life was artificially reconstructed by a Grimoire that his childhood friend had left. Just what is the purpose of the magician coming to the town? What will he do with the Grimoire's keepsake? ",17,http://www.mangaupdates.com/series.html?id=60093,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Romance, SchoolLife, Seinen",1,0,0,0,1,0,0,Toukyou Daigaku Monogatari,0,0,0,"Murakami Naoki is the most intelligent student at his high school, but he can't stop obsessing over a girl named Mizuno Haruka. He finally asks her out, and to his surprise, she accepts. After several months of a loving yet obviously doomed romance, it comes time for them to take the entrance exams for Tokyo University. What will happen to their relationship if only one of them is accepted? ",34,http://www.mangaupdates.com/series.html?id=5184,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,"Touzen, Imouto ni wa Naisho de",0,0,0,"A guy gets to have sex with all girls that are close to him, starting with his sister and teacher... 01. 02. 03. 04. 05. 06. 07. 08. 09. 10. Bonus Chapters: 01. 02.  ",1,http://www.mangaupdates.com/series.html?id=72757,1,1,0
Complete,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Josei, Romance, Smut",1,0,0,0,0,0,0,Toraware Hime,0,0,0,"The everyday life of college student Yuri takes a sudden turn when her father is involved in a fraud scandal at a large enterprise, the Kagami Group, where he serves as a section chief. The company president, Yousuke Kagami, finds out about the incident and promises not to publicize it, under one condition: Yuri has to come to his house to work as his ""private servant""...!! This volume also contains ""Hop, Step... Love?"", a love comedy in which one girl is courted by the school's heartthrob, the worst delinquent, the top student, and a mysterious transfer student, all at the same time! This collection of amazing stories is sure to leave you feeling satisfied, both in mind and body! Story 1: A girl's father is caught red-handed for fraud. As a result, she is forced to move into the home of the director of the company. Little does she know, that this man is a true pervert, and thus begins a horrible nightmare... Story 2: The director of the school invites four male students to seduce her daugther, their classmate. The winner gets a set future. Who will win? ",1,http://www.mangaupdates.com/series.html?id=1777,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, SchoolLife, Seinen",0,0,0,0,1,0,0,Top Note,0,0,0,N/A ,3,http://www.mangaupdates.com/series.html?id=69282,1,0,0
Complete,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, SchoolLife, Scifi, Shounen, Supernatural",0,0,0,1,0,0,0,Tora Kiss - A School Odyssey,1,0,0,"18 years ago, a powerful monument was discovered on a mysterious island. The momument contained data only certain people could extract – who became students of the island’s school. By being able to extract the data, the students are able to summon a creature that they fight with. Of these people, Satou Taketora is your typical lazy kid who doesn’t do anything, hence he’s ranked dead last. But one day, he’s dragged into a battle with his old childhood friend, and to everyone’s surprise… his summon is more than meets the eye… ",4,http://www.mangaupdates.com/series.html?id=77000,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, SchoolLife, Seinen",0,0,0,0,1,0,0,Tonosama no Nanahon Yari,0,0,0,N/A ,2,http://www.mangaupdates.com/series.html?id=47799,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, SchoolLife, Seinen",0,1,0,0,1,0,0,Toritsu Mizushou!,0,0,0,"Mizushoubai (water business) is the term for Japan's night life activities, such as fuuzoku (similar to prostitution but none of the illegal bits), hosting and managing (entertaining at bars), and kyabakura (night clubs). Recently, it was decided that a high school should be founded to educate the youth in these areas where they previously had no such guidance: the School of Water Business, ""Mizushou"", located in Tokyo's Shinjuku ward. The story is from the perspective of a teacher, Tanabe Keisuke, who was transferred there to help teach that school's first generation of students. ",22,http://www.mangaupdates.com/series.html?id=1662,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Tonari no Yamada-san,1,0,0,"From : In this love story of awkward teenagers, Mutou Ganma likes the glasses-wearing girl that sits next to him, Yamada Hanako. Even though he's been in the same class as her since elementary school, his nervousness around girls caused him to never really interact with her before. Also, there seems to be something odd going on with Hanako, something possibly supernatural. Will nervous Ganma be able to communicate his feelings to shy Hanako? ",5,http://www.mangaupdates.com/series.html?id=82092,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Lolicon",0,0,0,0,0,0,0,Tonari no Miko-san wa Minna Warau,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=22239,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Tonari no Tonari no Onee-san,0,0,0,"Finally, Teppei is able to date his beautiful and calm neighbour Naruse. But then her other hot neighbour, Hiragi, wants to be his sex partner! What will Teppei do? Will he choose love or steamy sex? ",2,http://www.mangaupdates.com/series.html?id=26654,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Tomariba,0,0,0,1-9. Tomariba 10. PET ,1,http://www.mangaupdates.com/series.html?id=54432,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Romance, SchoolLife",0,0,0,0,0,0,0,Tonari no Minano Sensei,0,0,0,"Minano lives next to Junpei and they have known each other since they were little. Minano has been his tutor since he was young and even became a teacher at his high school. Their feelings and curiosity get the better of them one day and they both learn a new subject. But what of Minano's sisters, Manamo and Kohina, who care for Junpei as well? ",4,http://www.mangaupdates.com/series.html?id=36882,1,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Romance, Shounen, Supernatural",0,0,0,0,0,0,0,Tokyo Innocent,1,0,0,"With the destiny of searching for a bride, the youkai teenage boy came to Tokyo from a small island: Hanzou. A maiden who develops a youkai-attracting constitution at 16: Ichijouji Mei. With the youkai's heaven ""Tokyo"" as its stage, Girl-Meets-Monster love comedy. ",9,http://www.mangaupdates.com/series.html?id=8003,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Tokyo Yamanote Boys,1,0,0,"Tokyo Yamanote Boys is a confession tournament held in Tokyo. This year Chihiro is chosen to be the princess, which means that she gets to spend a fateful dreamlike week with the boys. (adapted from koiiro.wordpress) ",2,http://www.mangaupdates.com/series.html?id=65747,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Tona-Gura!,1,0,0,The Arisaka sisters (Hatsune and Kazuki) and the Kagura siblings (Yuuji and Marie) lived next door when they were smaller. So close that they could climb onto each other's verandas from the 2nd floor. They would always play together until one day the Kagura siblings had to move. It's been 10 years and the Kagura siblings are moving back! Yuuji's turned into a pervert and Marie isn't the crybaby she used to be? ,13,http://www.mangaupdates.com/series.html?id=779,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Romance, Seinen",1,0,0,0,1,0,0,Tokumei no Kanojotachi,0,0,0,"From : This manga follows the sexual adventures of middle management businessman Yamashita Takahiro.  Yamashita is 32 years old and single, and he does not have a girlfriend.  In fact, he has problems interacting with women normally.  However, he makes a hobby of experiencing adult entertainment.  He pays to sleep with many different women in different locations, talking with them as he is serviced in various ways. ",6,http://www.mangaupdates.com/series.html?id=93246,0,0,0
Complete,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Harem, Mature, Romance, SchoolLife, Scifi, Shounen, Supernatural",1,1,0,1,0,0,0,Tokiwa Kitareri!!,1,0,0,"From MangaHelpers: Yasaka Tokiwa lives in an unusual time, and according to his dreams, it's about to become even stranger.  He's been having a dream of a woman called Ri'in ever since the robot, who he calls Makina, came to his home.  He and Makina attend the same school, where their other classmates include a secret ninja (Kusanagi Kanata) and a sorcerer (Yata Haruka). When Tokiwa, the robot, the ninja, and the sorcerer rush to rescue the student council president from a demon, the boys find that they've all been having the same dream! What is going to happen to their world? ",13,http://www.mangaupdates.com/series.html?id=117313,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Tokoharusou e Youkoso,0,0,0,1-6. Haruya has just moved into the boarding house of his childhood friends Yua and Yumi. Haruya has had a crush on Yua since he was a little boy and Yumi is afraid of men. The living arrangements for the tenants are quite unique at this boarding house... Haruya has his work cut out for him. 7. 8. 9.  ,1,http://www.mangaupdates.com/series.html?id=66072,0,1,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Tokimeki Memorial: Only Love,1,0,0,N/A ,2,http://www.mangaupdates.com/series.html?id=10457,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Toki Doki Sou!,0,0,0,"From : Lisa moves to Tokyo for university, and she finds herself living with some strange people! The Russian girl Irina explains that the inhabitants work on a time machine together. The other people include Kitsune (who wears a fox mask), Hime (who cooks), and Aki (a self-declared scientific high school genius). This 4-koma style manga follows Lisa's bizarre new life. ",3,http://www.mangaupdates.com/series.html?id=70450,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Adult, Harem, Hentai, SchoolLife, Shotacon",0,0,0,0,0,0,0,Toko-Sen,0,0,0,1-4. Toko-sen 5. Yuka Jutsu Shinansho 6. Kotatsu Lab 7. Kyouikugakari no Ranko-san 8. Saru Survival 9. Panic Hole 10. Toko-sen ~Sotsugyou~ Soshite... ,1,http://www.mangaupdates.com/series.html?id=94209,1,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen, Supernatural",0,0,0,0,1,0,0,Toire no Hana-chan,0,0,0,Yamazaki moves into a new apartment only to find a girl on the toilet! But this girl named Hanako is a ghost and wants to have sex with him?! ,5,http://www.mangaupdates.com/series.html?id=5432,0,0,0
Ongoing,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Drama, Harem, Romance, Scifi, Shounen, Supernatural",1,0,0,1,0,0,0,Toaru Majutsu no Kinsho Mokuroku,1,0,0,"The story is set in a world where supernatural powers exist through science, and magic exists through religion. In the story, Touma Kamijou is an ordinary high school boy with terrible academic scores and a power called Imagine Breaker. Imagine Breaker can defeat any other power, but it also undermines Kamijou's own good luck. His Imagine Breaker's immense strength is literally immeasurable, so hapless Kamijou is listed at the supernatural level of 0. He happens to meet a girl in white hanging off his window balcony. The girl says she is being chased by sorcerers, and Kamijou learns that the girl is a Church of England nun whose memories have been forcibly replaced by Index-Librorum-Prohibitorum â€” the 103,000 forbidden texts of the Church. ",19,http://www.mangaupdates.com/series.html?id=13800,0,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Fantasy, Harem, Romance, SchoolLife, Scifi, Shounen",0,0,0,0,0,0,0,To Love Ru Darkness,1,0,0,"Even though this is a sequel to To Love-Ru, all of our main characters make an appearance along with some new additions. Rito continues to be caught in over the top uncensored ecchi scenarios. The alien Deviluke sisters still use their unique abilities to grab Rito's love confession. Nana and Momo have transferred into the school and meet Mea, who seems to be a worry free and joyful girl. Momo in particular wants to share Rito and create a harem for him. While scheming her plan, she confronts Golden Darkness also known as Yami. They are interrupted by possessed students who begin to fight with abnormal strength. Now the new plot line appears as a mysterious person who's in control of the students tests Yami's assassination skills. Who is this new enemy? ",18,http://www.mangaupdates.com/series.html?id=57641,1,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Harem, Mature, Romance, SchoolLife, Scifi, Shounen",0,1,0,0,0,0,0,To Love Ru,1,0,0,"Rito is a high-school boy who just can't confess to the girl of his dreams, Haruna-chan. One day when coming home and sulking in the bath-tub, a mysterious and barely clothed girl appears out of nowhere. Her name is Lala and she comes from another planet... ",18,http://www.mangaupdates.com/series.html?id=2730,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Throwing Heart,0,0,0,About high-school female baseball club. ,2,http://www.mangaupdates.com/series.html?id=29811,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Harem, Romance, Shounen",0,0,0,0,0,0,0,Tick! Tack! - Never Say Goodbye,1,0,0,"Rin, Nerine, Itsuki, and Mayumi find a strange watch that transports them back in time, where they met Forbesii before he is married and has Nerine. While he is engaged to Ai, his maid, Sage, is also in love with him, causing a love triangle. ",1,http://www.mangaupdates.com/series.html?id=13074,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Adult, Harem, Hentai, Shotacon",0,0,0,0,0,0,0,Three Mommy Alliance,0,0,0,"1. San Mama Doumei Sono 1 Misa Okaasan (Three Mommy Alliance 1) 2. San Mama Doumei Sono 2 Yuuko Mama  (Three Mommy Alliance 2) 3. San Mama Doumei Sono 3 Nao Kaasan (Three Mommy Alliance 3) 4. San Mama Doumei Sono 4 Boku, Touro (Three Mommy Alliance 4) 5. Watashitachi no Kohitsuji 6. Chichi Inchuu no Futari 7-8. Ochiru Himitsu ",1,http://www.mangaupdates.com/series.html?id=85565,0,1,0
Ongoing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,This Is The Mating Frontier!,0,0,0,"""Earth Chapter"" was published in COMIC Anthurium 032 2015-12 ""Tenkuu no Shou"" was published in COMIC Anthurium 041 2016-09 ",2,http://www.mangaupdates.com/series.html?id=133702,0,1,0
