status,Historical,Sports,Romance,Supernatural,Scifi,Comedy,Yuri,Yaoi,SliceofLife,Harem,Josei,Fantasy,Horror,Smut,num_chap,Shoujo,Lolicon,ShoujoAi,Ecchi,Tragedy,Adult,Mystery,ShounenAi,Shotacon,genres,Drama,Mature,MartialArts,Action,Seinen,GenderBender,Adventure,title,Shounen,Psychological,Mecha,synopsis,num_vol,baka_url,SchoolLife,Hentai,Doujinshi
Ongoing,0,0,1,0,0,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Fantasy, Harem, Josei, Romance",0,0,0,0,0,0,0,Aku no Joou no Kiseki,0,0,0,Manga,0,http://www.mangaupdates.com/series.html?id=138041,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Harem, Romance, SchoolLife, Seinen, Supernatural",1,0,0,1,1,0,0,Akikan!,0,0,0,"As he learns to cohabitate with her, their fun-filled days are interrupted by a government agency responsible for the economy, who not only knows their secret, but introduces them to the Akikan (Empty Can) Elect, where steel and aluminum cans fight in order to decide who gets manufactured for the market. While Melon is eager to prove the supremacy of steel cans, her Owner, Kakeru, is strongly against participating, due to an incident in the past involving his rich childhood friend, Najimi, and guns that made him hate violence. However, there are other aluminum cans who are just as ready to battle as Melon and when those two natural enemies meet, it is kill or be killed . . .",1,http://www.mangaupdates.com/series.html?id=35770,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,1,0,0,0,"Adult, Drama, Ecchi, Harem, Mature, Romance, SchoolLife, Seinen",1,1,0,0,1,0,0,Aki-Sora,0,0,0,Note: The first and third volumes will no longer be printed following July 2011 due to the Tokyo Youth Development Ordinance bill due to its depictions of incest.,6,http://www.mangaupdates.com/series.html?id=33685,1,0,0
Ongoing,0,0,1,1,0,1,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Fantasy, Harem, Romance, Shoujo, Supernatural",1,0,0,1,0,0,1,Akatsuki no Yona,0,0,0,Manga,25,http://www.mangaupdates.com/series.html?id=46331,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Harem, Romance, SchoolLife, Shounen",1,0,0,0,0,0,0,Akarui Sekai Keikaku,1,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=86800,1,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Harem, Mecha, Romance, Scifi, Shounen",1,0,0,1,0,0,0,Chojuu Kishin Dancouga Burn,1,0,1,Manga,2,http://www.mangaupdates.com/series.html?id=30848,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Chou Onee-san Tengoku,0,0,0,:,7,http://www.mangaupdates.com/series.html?id=57649,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, Shounen, Supernatural",0,0,0,1,0,0,0,Chou Dokyuu Shoujo 4946,1,0,0,Manga,6,http://www.mangaupdates.com/series.html?id=42464,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, SchoolLife, Seinen",0,1,0,0,1,0,0,"Chikotan, Kowareru",0,0,0,Manga,7,http://www.mangaupdates.com/series.html?id=123071,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Chiyahoya Shite yo!,0,0,0,:,,http://www.mangaupdates.com/series.html?id=110180,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Chichiiro Toiki,0,0,0,2-5. Love Square Panic,1,http://www.mangaupdates.com/series.html?id=102260,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen",0,0,0,0,1,0,0,Chika >< Chika,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=48739,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Chijo no Ana,0,0,0,:,1,http://www.mangaupdates.com/series.html?id=46549,0,1,0
Ongoing,0,0,1,0,0,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, GenderBender, Harem, Romance, Seinen, Yaoi",0,0,0,0,1,1,0,Chichi de Musume,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=74885,0,0,0
Complete,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Yuri",0,0,0,0,0,0,0,Chichi Otome,0,0,0,1.,1,http://www.mangaupdates.com/series.html?id=108841,0,1,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, SchoolLife, Seinen",0,0,0,0,1,0,0,Cheer Cheer,0,0,0,"All this will change in the coming year, though. His father has decided to make the school co-ed, but with only baseball players so that they can aim for winning the National High School Baseball Championship at Koshien Stadium. In preparation for this grand dream, the director insists that the girls of the school establish a cheerleading squad. Seeing his glorious world collapsing around him, Ouji latches on to the most hopeful thing he can find: the cheerleading squad. Now he and the reluctant student council president, Itsuki, are going to recruit members and try to get this team going.",1,http://www.mangaupdates.com/series.html?id=42859,1,0,0
Ongoing,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen, Supernatural",0,0,0,0,1,0,0,Chichi Chichi,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=104714,0,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,1,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Lolicon, Mature, Romance, SchoolLife, Shounen, SliceofLife",0,1,0,0,0,0,0,Cherry x Cherry,1,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=22021,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Romance, Shoujo, Supernatural",0,0,0,0,0,0,0,Charon Siphon,0,0,0,"After high-schooler Nanatsu Io is crushed by disappointment in love, she finds herself pulled into a strange cafe, ""Cafe Acheron,"" by pretty male workers, Kiba and Resato. Io decides to change herself by getting a job there as a waitress. In order to do so, she makes a contract with the cafe owner, Kiba, who tells her she must keep her stuffed bear (now conscious and referring to itself as ""Father"") with her.",3,http://www.mangaupdates.com/series.html?id=68048,0,0,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Hentai",0,0,0,0,0,0,0,Cheers!,0,0,0,Manga,18,http://www.mangaupdates.com/series.html?id=11906,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Cherry (MISATO You),0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=63290,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Ecchi, Harem, Shounen",0,0,0,0,0,0,0,Chaos;HEAd H,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=36006,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,"Action, Harem, Mystery, Psychological, Romance, Seinen",0,0,0,1,1,0,0,Chaos;HEAd - Blue Complex,0,1,0,"Takumi Nishijo suffers from intense delusions as a result of his apparent schizophrenia and the extremely secluded lifestyle he lives as a hikkikomori. One day he accidentally stumbles upon a gruesome murder scene, a part of a chain of events called ""New Generation."" After this, his life gets caught up in these events, and he meets a bunch of increasingly insane anime girls with swords.",2,http://www.mangaupdates.com/series.html?id=35132,0,0,0
Complete,0,0,1,0,1,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,1,0,0,"Harem, Horror, Mystery, Psychological, Romance, Scifi, Shounen",0,0,0,0,0,0,0,Chaos;HEAd,1,1,0,Manga,1,http://www.mangaupdates.com/series.html?id=29650,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Romance, Shounen",1,0,0,0,0,0,0,Canvas 2 - Nijiiro no Sketch,1,0,0,Manga,4,http://www.mangaupdates.com/series.html?id=2852,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Shounen",0,0,0,0,0,0,0,Canvas 2 - Extra Season,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=128373,0,0,0
Ongoing,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,"Adventure, Harem, Mystery, Psychological, Scifi, Seinen, Supernatural",0,0,0,0,1,0,1,Chaos;Child,0,1,0,Manga,2,http://www.mangaupdates.com/series.html?id=125000,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,"Adult, Harem, Hentai, Shotacon",0,0,0,0,0,0,0,Candy House,0,0,0,9. Risou Joshi - Risou Kanojo -,1,http://www.mangaupdates.com/series.html?id=64405,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Harem, Romance, Shounen",0,0,0,0,0,0,0,Castle Fantasia Reimeihen,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=26240,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Lolicon, SchoolLife",0,0,0,0,0,0,0,Candy Girl (SHIDEN Akira),0,0,0,2. Panchira Ero Tenshi (Naughty Upskirt Angels),1,http://www.mangaupdates.com/series.html?id=63042,1,1,0
Complete,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife, Yuri",0,0,0,0,0,0,0,Cage,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=17373,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,BxB Brothers,0,0,0,:,10,http://www.mangaupdates.com/series.html?id=247,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Cafe Milk Paradise,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=72504,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, Supernatural",0,0,0,1,0,0,0,C³,1,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=63045,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Adventure, Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",0,0,0,0,1,0,1,Butsuri-san de Musou shitetara Motemote ni Narimashita,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=140789,0,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, Scifi, Seinen",0,1,0,0,1,0,0,Buttobi!! CPU,0,0,0,:,"3,1995",http://www.mangaupdates.com/series.html?id=14013,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, Shounen, Supernatural",0,0,0,1,0,0,0,Campione!,1,0,0,:,3,http://www.mangaupdates.com/series.html?id=71093,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Hentai, Romance",0,0,0,0,0,0,0,Bust Up School - Yawaraka Kigougun,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=64786,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Bust to Bust - Chichi wa Chichi ni,0,0,0,01. Radical Logical First Time,1,http://www.mangaupdates.com/series.html?id=32139,1,1,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Drama, Harem, Seinen",1,0,0,0,1,0,0,Bust Shot,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=40292,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Drama, Harem, Romance, SchoolLife, Shoujo",1,0,0,0,0,0,0,Brothers Conflict feat. Tsubaki & Azusa,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=102071,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, GenderBender, Harem, Hentai",0,0,0,0,0,1,0,BuruMakkusu,0,0,0,:,,http://www.mangaupdates.com/series.html?id=70897,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen",0,0,0,0,1,0,0,Bukkake,0,0,0,Manga,11,http://www.mangaupdates.com/series.html?id=30853,0,0,0
Complete,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Shoujo, SliceofLife",0,0,0,0,0,0,0,Brothers Conflict Purupuru Pururu,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=107107,0,0,0
Complete,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Shoujo, SliceofLife",0,0,0,0,0,0,0,Brothers Conflict Purupuru,0,0,0,"The Asahina brothers chase around our heroine, causing a bit Purupuru ruckus! Experience BroCon in a fresh-new style!",2,http://www.mangaupdates.com/series.html?id=85170,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,1,0,0,0,Busou Shoujo Machiavellianism,1,0,0,"After many generations, the five swords eventually became a group which corrected problematic students and such the academy started proactively accepting such students in order to correct them.",7,http://www.mangaupdates.com/series.html?id=108987,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Romance, Shoujo",0,0,0,0,0,0,0,Brothers Conflict - Issho ni Momoiro Yukemuri Romance o,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=130470,0,0,0
Complete,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,1,0,0,1,"Adult, Comedy, Fantasy, Harem, Hentai, Shotacon, Supernatural",0,0,0,0,0,0,0,Brandish,0,0,0,Manga,6,http://www.mangaupdates.com/series.html?id=43063,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, GenderBender, Harem, Hentai, SchoolLife",0,0,0,0,0,1,0,Boy Toy,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=62381,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Shounen",0,0,0,0,0,0,0,Brass Boy!,1,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=41515,0,0,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,"Comedy, Harem, SchoolLife, ShoujoAi",0,0,0,0,0,0,0,Bousou Girls-teki Mousou Renaiteki Suteki Project,0,0,0,ボウソウガールズテキモウソウレンアイテキステキプロジェクト(B・G・M・R・S・P),2,http://www.mangaupdates.com/series.html?id=98280,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Drama, Harem, Romance, Seinen",1,0,0,0,1,0,0,Bouken Shite mo Ii Koro,0,0,0,Manga,"11,1987",http://www.mangaupdates.com/series.html?id=58140,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Boy Meets Harem,0,0,0,(South Country Harem),1,http://www.mangaupdates.com/series.html?id=103254,0,1,0
Ongoing,0,0,1,0,1,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, SchoolLife, Scifi, Shounen",0,0,0,1,0,0,0,Date A Strike,1,0,0,:,4,http://www.mangaupdates.com/series.html?id=76102,1,0,0
Complete,0,0,1,1,0,1,0,0,1,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, Seinen, SliceofLife, Supernatural",0,0,0,1,1,0,0,Daruma Kagura,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=63840,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,1,0,0,"Action, Comedy, Fantasy, Harem, Josei, Mature, Mystery, Romance",0,1,0,1,0,0,0,Danzai no Maria,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=67531,0,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Harem, Romance, SchoolLife, Scifi, Shounen",0,0,0,0,0,0,0,Date A Party,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=106306,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Romance, SchoolLife, Shoujo, Supernatural",1,0,0,0,0,0,0,Dance with Devils - Blight,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=124983,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,1,0,0,"Comedy, Harem, Mystery, Romance, Shoujo",0,0,0,0,0,0,0,Dangerous Share,0,0,0,“The person who killed my father...is among these people.”,2,http://www.mangaupdates.com/series.html?id=38156,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Danchi no Naka wa Boku no Harem,0,0,0,7. Bonus Chapter※Sequel (おまけまんが※後日談),1,http://www.mangaupdates.com/series.html?id=128140,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Lolicon",0,0,0,0,0,0,0,Danshi Kinsei Ohinamatsuri,0,0,0,2. Futanari？,1,http://www.mangaupdates.com/series.html?id=38246,0,1,0
Unknown,0,0,1,0,1,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,"Action, Comedy, Fantasy, Harem, Mecha, Romance, SchoolLife, Scifi, Shounen",0,0,0,1,0,0,0,Date a Live,1,0,1,"Along with a sudden shockwave, the townscape vanished without a trace. In a corner of the street which had now become a crater, the girl was there.","1,6",http://www.mangaupdates.com/series.html?id=76850,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Shoujo",0,0,0,0,0,0,0,Daisuke! - Crown & Anchor,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=54158,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Seinen",0,0,0,0,1,0,0,Daiteikoku Fancism,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=77621,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Seinen",0,0,0,0,1,0,0,Daikangei! Miboujin Yokochou,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=48346,0,0,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Drama, Harem, Romance, SchoolLife, Seinen",1,0,0,0,1,0,0,Daitoshokan no Hitsujikai,0,0,0,"When he was young, Kyoutarou wanted to read all the magic books in the world, but they were all in the magic library. Someone told him that to get there, he must be kind to everyone and bring happiness to their hearts. He received a bookmark, which was his entrance ticket to the magic library.",3,http://www.mangaupdates.com/series.html?id=77190,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Shounen",0,0,0,0,0,0,0,"Daisuke! - Itsudatte Taisetsu na Kimi to, Aikawarazu na Bokura",1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=54196,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Shoujo",1,0,0,0,0,0,0,Dakedo Happy Paradise,0,0,0,"To make ends meet, she takes a job as a live-in maid for a very wealthy household. To Ruu's surprise, the house she ends up working at is the home of three cute brothers, and she already knows one of them! They agree to let Ruu work there because they are often alone and they could use the help. Ruu moves in and works hard as a maid, and they all become very close. But things aren't always smooth sailing. Ruu has a lot of pressure on her because of her father's debts, and three very cute guys to deal with!",2,http://www.mangaupdates.com/series.html?id=3117,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, Shounen, Supernatural",0,1,0,0,0,0,0,"Dakara Boku wa, H ga Dekinai.",1,0,0,:,5,http://www.mangaupdates.com/series.html?id=63269,0,0,0
Ongoing,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Harem, Romance, SchoolLife, Seinen, SliceofLife",0,0,0,1,1,0,1,D-Frag!,0,0,0,Manga,"12,8,5",http://www.mangaupdates.com/series.html?id=33448,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Romance, SchoolLife, Shounen",1,0,0,0,0,0,0,Cross H,1,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=112315,1,0,0
Complete,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Action, Adult, Drama, Harem, MartialArts, Mature, Romance, Seinen, Supernatural",1,1,1,1,1,0,0,Crying Freeman,0,0,0,Manga,9,http://www.mangaupdates.com/series.html?id=2253,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, GenderBender, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,1,0,Cross Days,1,0,0,"The situation is further complicated when Chie, Yuuki's older sister introduces him to Roka Kitsuregawa, her kouhai in the basketball club.  Roka becomes interested in Yuuki, who only has eyes for Kotonoha.  In order to make him jealous, Roka lies and claims she already has a boyfriend, her former classmate Makoto Itou.  Unfortunately for all of them, Roka's lie sets off a chain of events no one could have predicted...",2,http://www.mangaupdates.com/series.html?id=52865,1,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Fantasy, Harem, Romance, Scifi, Seinen",1,0,0,0,1,0,0,Crono Eyes Glancer,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=22676,0,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Fantasy, Harem, Romance, Scifi, Seinen",1,0,0,0,1,0,0,Crono Eyes,0,0,0,Manga,6,http://www.mangaupdates.com/series.html?id=13976,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,"Adventure, Drama, Fantasy, Harem, Josei, Romance",1,0,0,0,0,0,1,Crimson Empire - Circumstances to Serve a Noble,0,0,0,"From the time she was sold into servitude as a young girl and told by a handsome demonic figure that she had a destiny to fulfill, Sheila’s childhood was anything but easy. After joining an assassin’s guild to undergo rigorous training, Sheila is later taken in by the dashing Prince Edvard to serve as both his housemaid and bodyguard. As skillful as she is with a blade, Sheila hasn’t a clue when it comes to courtly romance. While she uses her talents to help Edvard win the throne, can she stave off the many admirers who vie for her heart?",3,http://www.mangaupdates.com/series.html?id=39115,0,0,0
Ongoing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Cross Make,0,0,0,"Spin-off volumes: Cross Make: Stance of the Wife, Cross Make: Chiffon Will Show You The Proper Technique For Empathizing, Cross Make: Hevens Make, When I Am Young",8,http://www.mangaupdates.com/series.html?id=56582,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,1,0,0,1,Criminale!,1,0,0,Manga,4,http://www.mangaupdates.com/series.html?id=120707,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen, Supernatural",0,0,0,0,1,0,0,Criminal Girls,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=61105,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Romance, SchoolLife, Shoujo",1,0,0,0,0,0,0,Crash!,0,0,0,Also included is a short story called,16,http://www.mangaupdates.com/series.html?id=7502,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,1,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Lolicon, Mature, Romance, SchoolLife, Seinen",0,1,0,0,1,0,0,Cos-Chu,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=78411,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Coppia - Renai Kissashitsu,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=68485,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Botepuri,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=35135,0,1,0
